2019,1,1,Fusion,3,1,Spitfire
2019,1,1,Excelsior,2,1,Uprising
2019,1,1,Dynasty,3,1,Gladiators
2019,1,1,Dragons,1,2,Spark
2019,1,1,Defiant,3,2,Outlaws
2019,1,1,Reign,4,0,Mayhem
2019,1,1,Fuel,0,2,Shock
2019,1,1,Hunters,3,2,Charge
2019,1,1,Spitfire,1,3,Eternal
2019,1,1,Justice,1,3,Excelsior
2019,1,1,Valiant,2,3,Spark
2019,1,1,Titans,4,0,Dragons
2019,1,1,Outlaws,2,3,Uprising
2019,1,1,Fusion,3,2,Reign
2019,1,1,Shock,2,3,Gladiators
2019,1,1,Dynasty,1,3,Fuel
2019,1,2,Justice,2,3,Spitfire
2019,1,2,Fusion,1,2,Mayhem
2019,1,2,Charge,4,0,Fuel
2019,1,2,Dynasty,4,0,Hunters
2019,1,2,Reign,3,1,Defiant
2019,1,2,Excelsior,3,2,Valiant
2019,1,2,Dragons,3,1,Uprising
2019,1,2,Outlaws,3,1,Spark
2019,1,2,Gladiators,1,2,Eternal
2019,1,2,Fusion,1,3,Fuel
2019,1,2,Titans,3,2,Charge
2019,1,2,Hunters,3,2,Mayhem
2019,1,2,Spark,1,3,Spitfire
2019,1,2,Excelsior,4,0,Outlaws
2019,1,2,Defiant,2,1,Valiant
2019,1,2,Titans,3,1,Shock
2019,1,3,Justice,1,3,Fusion
2019,1,3,Dynasty,1,3,Uprising
2019,1,3,Mayhem,2,3,Charge
2019,1,3,Shock,3,1,Spark
2019,1,3,Gladiators,1,2,Spitfire
2019,1,3,Defiant,1,3,Excelsior
2019,1,3,Titans,3,1,Valiant
2019,1,3,Dragons,4,0,Hunters
2019,1,3,Eternal,0,4,Reign
2019,1,3,Mayhem,1,3,Outlaws
2019,1,3,Shock,4,0,Justice
2019,1,3,Dragons,2,3,Fuel
2019,1,3,Uprising,1,3,Defiant
2019,1,3,Spark,3,1,Gladiators
2019,1,3,Valiant,1,3,Charge
2019,1,3,Excelsior,3,1,Dynasty
2019,1,4,Reign,0,4,Gladiators
2019,1,4,Valiant,2,3,Fusion
2019,1,4,Defiant,3,1,Hunters
2019,1,4,Eternal,0,4,Titans
2019,1,4,Excelsior,4,0,Shock
2019,1,4,Fuel,4,0,Dragons
2019,1,4,Valiant,1,2,Outlaws
2019,1,4,Dynasty,3,1,Justice
2019,1,4,Charge,1,3,Gladiators
2019,1,4,Spark,0,3,Defiant
2019,1,4,Eternal,1,3,Shock
2019,1,4,Spitfire,2,3,Dragons
2019,1,4,Mayhem,0,4,Uprising
2019,1,4,Titans,3,2,Hunters
2019,1,5,Justice,1,2,Eternal
2019,1,5,Spitfire,0,3,Dynasty
2019,1,5,Uprising,3,2,Fuel
2019,1,5,Reign,2,3,Hunters
2019,1,5,Fusion,3,1,Eternal
2019,1,5,Justice,3,2,Mayhem
2019,1,5,Outlaws,1,3,Reign
2019,1,5,Charge,0,4,Titans
2019,1,6,Dynasty,3,1,Excelsior
2019,1,6,Uprising,0,3,Titans
2019,1,6,Reign,1,3,Fusion
2019,1,6,Shock,3,0,Defiant
2019,1,6,Dynasty,0,4,Titans
2019,1,6,Shock,4,0,Fusion
2019,1,6,Shock,3,4,Titans
2019,2,1,Fusion,0,4,Excelsior
2019,2,1,Uprising,3,2,Reign
2019,2,1,Dragons,1,3,Gladiators
2019,2,1,Charge,0,4,Eternal
2019,2,1,Spitfire,2,1,Mayhem
2019,2,1,Justice,1,3,Defiant
2019,2,1,Valiant,0,4,Shock
2019,2,1,Gladiators,3,2,Dynasty
2019,2,1,Mayhem,1,3,Fusion
2019,2,1,Defiant,2,3,Uprising
2019,2,1,Excelsior,3,0,Dragons
2019,2,1,Hunters,4,0,Eternal
2019,2,1,Shock,4,0,Charge
2019,2,1,Reign,0,4,Spitfire
2019,2,1,Titans,4,0,Spark
2019,2,1,Justice,1,3,Hunters
2019,2,2,Eternal,3,1,Mayhem
2019,2,2,Excelsior,4,0,Justice
2019,2,2,Titans,3,1,Dynasty
2019,2,2,Defiant,1,3,Fusion
2019,2,2,Valiant,3,2,Reign
2019,2,2,Uprising,2,3,Spark
2019,2,2,Charge,0,4,Shock
2019,2,2,Hunters,1,3,Dragons
2019,2,2,Spitfire,2,1,Fusion
2019,2,2,Titans,3,1,Outlaws
2019,2,2,Fuel,4,0,Defiant
2019,2,2,Gladiators,4,0,Charge
2019,2,2,Fuel,2,1,Eternal
2019,2,2,Reign,3,1,Justice
2019,2,2,Excelsior,4,0,Mayhem
2019,2,2,Valiant,1,2,Gladiators
